,number,token,if_predicate,if_argument
86267,1613,Good,0,0
86268,1613,food,0,0
86269,1613,.,0,0
86270,1613,Good,0,0
86271,1613,food,0,0
86272,1613,.,0,0
86273,1613,Good,0,0
86274,1613,food,0,0
86275,1613,.,0,0
86276,1614,Great,0,0
86277,1614,wings,0,0
86278,1614,!,0,0
86279,1614,Great,0,0
86280,1614,wings,0,0
86281,1614,!,0,0
86282,1614,Great,0,0
86283,1614,wings,0,0
86284,1614,!,0,0
86285,1615,Do,0,0
86286,1615,n't,0,0
86287,1615,bother,1,0
86288,1615,.,0,0
86289,1615,Do,0,0
86290,1615,n't,0,0
86291,1615,bother,1,0
86292,1615,.,0,0
86293,1616,It,0,0
86294,1616,'s,1,0
86295,1616,impossible,0,0
86296,1616,to,0,0
86297,1616,understand,1,0
86298,1616,how,0,0
86299,1616,this,0,1
86300,1616,place,0,1
86301,1616,has,1,0
86302,1616,survived,1,0
86303,1616,.,0,0
86304,1616,It,0,0
86305,1616,'s,1,0
86306,1616,impossible,0,0
86307,1616,to,0,0
86308,1616,understand,1,0
86309,1616,how,0,0
86310,1616,this,0,1
86311,1616,place,0,1
86312,1616,has,1,0
86313,1616,survived,1,0
86314,1616,.,0,0
86315,1616,It,0,0
86316,1616,'s,1,0
86317,1616,impossible,0,0
86318,1616,to,0,0
86319,1616,understand,1,0
86320,1616,how,0,0
86321,1616,this,0,1
86322,1616,place,0,1
86323,1616,has,1,0
86324,1616,survived,1,0
86325,1616,.,0,0
86326,1616,It,0,0
86327,1616,'s,1,0
86328,1616,impossible,0,0
86329,1616,to,0,0
86330,1616,understand,1,0
86331,1616,how,0,0
86332,1616,this,0,1
86333,1616,place,0,1
86334,1616,has,1,0
86335,1616,survived,1,0
86336,1616,.,0,0
86337,1616,It,0,0
86338,1616,'s,1,0
86339,1616,impossible,0,0
86340,1616,to,0,0
86341,1616,understand,1,0
86342,1616,how,0,0
86343,1616,this,0,1
86344,1616,place,0,1
86345,1616,has,1,0
86346,1616,survived,1,0
86347,1616,.,0,0
86348,1617,The,0,0
86349,1617,finest,0,0
86350,1617,German,0,0
86351,1617,bedding,0,0
86352,1617,and,0,0
86353,1617,linens,0,0
86354,1617,store,0,0
86355,1617,.,0,0
86356,1618,Quality,0,0
86357,1618,and,0,1
86358,1618,service,0,1
86359,1618,come,1,0
86360,1618,first,0,0
86361,1618,here,0,0
86362,1618,.,0,0
86363,1618,Quality,0,0
86364,1618,and,0,1
86365,1618,service,0,1
86366,1618,come,1,0
86367,1618,first,0,0
86368,1618,here,0,0
86369,1618,.,0,0
86370,1619,Place,0,0
86371,1619,is,1,0
86372,1619,legit,0,0
86373,1619,.,0,0
86374,1620,We,0,0
86375,1620,got,1,0
86376,1620,upgraded,1,0
86377,1620,to,0,0
86378,1620,a,1,0
86379,1620,corner,0,0
86380,1620,suite,0,0
86381,1620,!,0,0
86382,1620,We,0,0
86383,1620,got,1,0
86384,1620,upgraded,1,0
86385,1620,to,0,0
86386,1620,a,1,0
86387,1620,corner,0,0
86388,1620,suite,0,0
86389,1620,!,0,0
86390,1621,Room,0,0
86391,1621,was,1,0
86392,1621,amazing,0,0
86393,1621,.,0,0
86394,1621,Room,0,0
86395,1621,was,1,0
86396,1621,amazing,0,0
86397,1621,.,0,0
86398,1622,hard,0,0
86399,1622,to,0,0
86400,1622,forgive,1,0
86401,1622,such,0,1
86402,1622,an,1,0
86403,1622,awful,0,1
86404,1622,margarita,0,1
86405,1622,and,0,1
86406,1622,steep,0,0
86407,1622,prices,0,1
86408,1622,but,0,0
86409,1622,the,0,1
86410,1622,food,0,1
86411,1622,can,1,0
86412,1622,be,1,0
86413,1622,good,0,0
86414,1622,hard,0,0
86415,1622,to,0,0
86416,1622,forgive,1,0
86417,1622,such,0,1
86418,1622,an,1,0
86419,1622,awful,0,1
86420,1622,margarita,0,1
86421,1622,and,0,1
86422,1622,steep,0,0
86423,1622,prices,0,1
86424,1622,but,0,0
86425,1622,the,0,1
86426,1622,food,0,1
86427,1622,can,1,0
86428,1622,be,1,0
86429,1622,good,0,0
86430,1622,hard,0,0
86431,1622,to,0,0
86432,1622,forgive,1,0
86433,1622,such,0,1
86434,1622,an,1,0
86435,1622,awful,0,1
86436,1622,margarita,0,1
86437,1622,and,0,1
86438,1622,steep,0,0
86439,1622,prices,0,1
86440,1622,but,0,0
86441,1622,the,0,1
86442,1622,food,0,1
86443,1622,can,1,0
86444,1622,be,1,0
86445,1622,good,0,0
86446,1622,hard,0,0
86447,1622,to,0,0
86448,1622,forgive,1,0
86449,1622,such,0,1
86450,1622,an,1,0
86451,1622,awful,0,1
86452,1622,margarita,0,1
86453,1622,and,0,1
86454,1622,steep,0,0
86455,1622,prices,0,1
86456,1622,but,0,0
86457,1622,the,0,1
86458,1622,food,0,1
86459,1622,can,1,0
86460,1622,be,1,0
86461,1622,good,0,0
86462,1623,Linda,0,0
86463,1624,I,0,0
86464,1624,would,1,0
86465,1624,highly,0,0
86466,1624,recommend,1,0
86467,1624,Landscape,0,0
86468,1624,by,0,0
86469,1624,Hiro,0,0
86470,1624,.,0,0
86471,1625,Excellent,0,0
86472,1625,customer,0,0
86473,1625,service,0,0
86474,1625,and,0,0
86475,1625,quality,0,0
86476,1625,work,0,0
86477,1625,.,0,0
86478,1625,Excellent,0,0
86479,1625,customer,0,0
86480,1625,service,0,0
86481,1625,and,0,0
86482,1625,quality,0,0
86483,1625,work,0,0
86484,1625,.,0,0
86485,1626,I,0,0
86486,1626,love,1,0
86487,1626,this,0,1
86488,1626,place,0,1
86489,1626,lots,0,1
86490,1626,of,0,1
86491,1626,people,0,0
86492,1626,to,0,0
86493,1626,talk,1,0
86494,1626,to,0,0
86495,1626,and,0,0
86496,1626,school,0,1
86497,1626,is,1,0
86498,1626,across,0,0
86499,1626,the,0,0
86500,1626,street,0,0
86501,1626,!,0,0
86502,1626,I,0,0
86503,1626,love,1,0
86504,1626,this,0,1
86505,1626,place,0,1
86506,1626,lots,0,1
86507,1626,of,0,1
86508,1626,people,0,0
86509,1626,to,0,0
86510,1626,talk,1,0
86511,1626,to,0,0
86512,1626,and,0,0
86513,1626,school,0,1
86514,1626,is,1,0
86515,1626,across,0,0
86516,1626,the,0,0
86517,1626,street,0,0
86518,1626,!,0,0
86519,1626,I,0,0
86520,1626,love,1,0
86521,1626,this,0,1
86522,1626,place,0,1
86523,1626,lots,0,1
86524,1626,of,0,1
86525,1626,people,0,0
86526,1626,to,0,0
86527,1626,talk,1,0
86528,1626,to,0,0
86529,1626,and,0,0
86530,1626,school,0,1
86531,1626,is,1,0
86532,1626,across,0,0
86533,1626,the,0,0
86534,1626,street,0,0
86535,1626,!,0,0
86536,1627,Drove,0,0
86537,1627,all,0,0
86538,1627,the,0,0
86539,1627,way,0,0
86540,1627,over,0,0
86541,1627,from,0,0
86542,1627,the,0,0
86543,1627,highway,0,0
86544,1627,...,0,0
86545,1627,closed,1,0
86546,1627,at,0,0
86547,1627,7,0,0
86548,1627,.,0,0
86549,1627,Drove,0,0
86550,1627,all,0,0
86551,1627,the,0,0
86552,1627,way,0,0
86553,1627,over,0,0
86554,1627,from,0,0
86555,1627,the,0,0
86556,1627,highway,0,0
86557,1627,...,0,0
86558,1627,closed,1,0
86559,1627,at,0,0
86560,1627,7,0,0
86561,1627,.,0,0
86562,1627,Drove,0,0
86563,1627,all,0,0
86564,1627,the,0,0
86565,1627,way,0,0
86566,1627,over,0,0
86567,1627,from,0,0
86568,1627,the,0,0
86569,1627,highway,0,0
86570,1627,...,0,0
86571,1627,closed,1,0
86572,1627,at,0,0
86573,1627,7,0,0
86574,1627,.,0,0
86575,1628,Who,0,0
86576,1628,does,1,0
86577,1628,that,0,1
86578,1628,?!,0,0
86579,1629,You,0,0
86580,1629,are,1,0
86581,1629,the,0,1
86582,1629,only,0,0
86583,1629,one,0,1
86584,1629,auto,0,0
86585,1629,glass,0,0
86586,1629,repair,0,1
86587,1629,shop,0,1
86588,1629,in,0,1
86589,1629,the,0,1
86590,1629,area,0,0
86591,1629,I,0,0
86592,1629,would,1,0
86593,1629,count,1,0
86594,1629,on,0,1
86595,1629,.,0,0
86596,1629,You,0,0
86597,1629,are,1,0
86598,1629,the,0,1
86599,1629,only,0,0
86600,1629,one,0,1
86601,1629,auto,0,0
86602,1629,glass,0,0
86603,1629,repair,0,1
86604,1629,shop,0,1
86605,1629,in,0,1
86606,1629,the,0,1
86607,1629,area,0,0
86608,1629,I,0,0
86609,1629,would,1,0
86610,1629,count,1,0
86611,1629,on,0,1
86612,1629,.,0,0
86613,1629,You,0,0
86614,1629,are,1,0
86615,1629,the,0,1
86616,1629,only,0,0
86617,1629,one,0,1
86618,1629,auto,0,0
86619,1629,glass,0,0
86620,1629,repair,0,1
86621,1629,shop,0,1
86622,1629,in,0,1
86623,1629,the,0,1
86624,1629,area,0,0
86625,1629,I,0,0
86626,1629,would,1,0
86627,1629,count,1,0
86628,1629,on,0,1
86629,1629,.,0,0
86630,1630,Great,0,0
86631,1630,job,0,1
86632,1630,on,0,1
86633,1630,my,0,0
86634,1630,roof,0,0
86635,1630,and,0,1
86636,1630,the,0,1
86637,1630,pricing,0,1
86638,1630,was,1,0
86639,1630,fair,0,0
86640,1630,.,0,0
86641,1630,Great,0,0
86642,1630,job,0,1
86643,1630,on,0,1
86644,1630,my,0,0
86645,1630,roof,0,0
86646,1630,and,0,1
86647,1630,the,0,1
86648,1630,pricing,0,1
86649,1630,was,1,0
86650,1630,fair,0,0
86651,1630,.,0,0
86652,1630,Great,0,0
86653,1630,job,0,1
86654,1630,on,0,1
86655,1630,my,0,0
86656,1630,roof,0,0
86657,1630,and,0,1
86658,1630,the,0,1
86659,1630,pricing,0,1
86660,1630,was,1,0
86661,1630,fair,0,0
86662,1630,.,0,0
86663,1631,Will,0,0
86664,1631,use,1,0
86665,1631,again,0,0
86666,1631,in,0,0
86667,1631,the,0,0
86668,1631,future,0,0
86669,1631,.,0,0
86670,1632,Kyle,0,0
86671,1632,with,0,0
86672,1632,Bullwark,0,0
86673,1633,Great,0,0
86674,1633,job,0,0
86675,1633,!,0,0
86676,1634,Listened,0,0
86677,1634,to,1,0
86678,1634,my,0,0
86679,1634,problem,0,0
86680,1634,and,0,0
86681,1634,took,1,0
86682,1634,care,0,1
86683,1634,of,0,0
86684,1634,it,0,0
86685,1634,.,0,0
86686,1634,Listened,0,0
86687,1634,to,1,0
86688,1634,my,0,0
86689,1634,problem,0,0
86690,1634,and,0,0
86691,1634,took,1,0
86692,1634,care,0,1
86693,1634,of,0,0
86694,1634,it,0,0
86695,1634,.,0,0
86696,1634,Listened,0,0
86697,1634,to,1,0
86698,1634,my,0,0
86699,1634,problem,0,0
86700,1634,and,0,0
86701,1634,took,1,0
86702,1634,care,0,1
86703,1634,of,0,0
86704,1634,it,0,0
86705,1634,.,0,0
86706,1635,Thanks,0,0
86707,1635,!,0,0
86708,1636,AWESOME,0,0
86709,1636,food,0,0
86710,1636,!,0,0
86711,1637,Make,0,0
86712,1637,sure,0,0
86713,1637,to,0,0
86714,1637,put,1,0
86715,1637,OILY,0,0
86716,1637,sauces,0,1
86717,1637,on,0,0
86718,1637,your,0,0
86719,1637,food,0,0
86720,1637,to,0,0
86721,1637,make,1,0
86722,1637,it,0,1
86723,1637,moist,1,0
86724,1637,!,0,0
86725,1637,Make,0,0
86726,1637,sure,0,0
86727,1637,to,0,0
86728,1637,put,1,0
86729,1637,OILY,0,0
86730,1637,sauces,0,1
86731,1637,on,0,0
86732,1637,your,0,0
86733,1637,food,0,0
86734,1637,to,0,0
86735,1637,make,1,0
86736,1637,it,0,1
86737,1637,moist,1,0
86738,1637,!,0,0
86739,1637,Make,0,0
86740,1637,sure,0,0
86741,1637,to,0,0
86742,1637,put,1,0
86743,1637,OILY,0,0
86744,1637,sauces,0,1
86745,1637,on,0,0
86746,1637,your,0,0
86747,1637,food,0,0
86748,1637,to,0,0
86749,1637,make,1,0
86750,1637,it,0,1
86751,1637,moist,1,0
86752,1637,!,0,0
86753,1637,Make,0,0
86754,1637,sure,0,0
86755,1637,to,0,0
86756,1637,put,1,0
86757,1637,OILY,0,0
86758,1637,sauces,0,1
86759,1637,on,0,0
86760,1637,your,0,0
86761,1637,food,0,0
86762,1637,to,0,0
86763,1637,make,1,0
86764,1637,it,0,1
86765,1637,moist,1,0
86766,1637,!,0,0
86767,1637,Make,0,0
86768,1637,sure,0,0
86769,1637,to,0,0
86770,1637,put,1,0
86771,1637,OILY,0,0
86772,1637,sauces,0,1
86773,1637,on,0,0
86774,1637,your,0,0
86775,1637,food,0,0
86776,1637,to,0,0
86777,1637,make,1,0
86778,1637,it,0,1
86779,1637,moist,1,0
86780,1637,!,0,0
86781,1638,YUM,0,0
86782,1639,This,0,0
86783,1639,is,1,0
86784,1639,a,0,1
86785,1639,Ralph,0,0
86786,1639,'s,0,1
86787,1640,I,0,0
86788,1640,just,0,0
86789,1640,called,1,0
86790,1640,this,0,1
86791,1640,number,0,1
86792,1640,and,0,0
86793,1640,it,0,1
86794,1640,is,1,0
86795,1640,a,1,0
86796,1640,Ralph,0,0
86797,1640,'s,0,0
86798,1640,Market,0,0
86799,1640,.,0,0
86800,1640,I,0,0
86801,1640,just,0,0
86802,1640,called,1,0
86803,1640,this,0,1
86804,1640,number,0,1
86805,1640,and,0,0
86806,1640,it,0,1
86807,1640,is,1,0
86808,1640,a,1,0
86809,1640,Ralph,0,0
86810,1640,'s,0,0
86811,1640,Market,0,0
86812,1640,.,0,0
86813,1641,Hospitality,0,0
86814,1641,.!,0,0
86815,1642,Very,0,0
86816,1642,good,0,1
86817,1642,hospitality,0,1
86818,1642,offered,1,0
86819,1642,.!,0,0
86820,1643,Keep,0,0
86821,1643,it,0,1
86822,1643,up,0,0
86823,1643,.,0,0
86824,1644,-,0,0
86825,1644,Shree,0,0
86826,1644,Ghatkopar,0,0
86827,1644,Bhatia,0,0
86828,1644,Mitra,0,0
86829,1644,Mandal,0,0
86830,1645,Close,0,0
86831,1645,to,0,0
86832,1645,my,0,0
86833,1645,house,0,0
86834,1645,",",0,0
86835,1645,this,0,1
86836,1645,is,1,0
86837,1645,the,0,1
86838,1645,only,0,1
86839,1645,reason,0,1
86840,1645,I,0,0
86841,1645,would,1,0
86842,1645,go,1,0
86843,1645,to,0,0
86844,1645,this,0,1
86845,1645,particular,0,0
86846,1645,QT,0,0
86847,1645,.,0,0
86848,1645,Close,0,0
86849,1645,to,0,0
86850,1645,my,0,0
86851,1645,house,0,0
86852,1645,",",0,0
86853,1645,this,0,1
86854,1645,is,1,0
86855,1645,the,0,1
86856,1645,only,0,1
86857,1645,reason,0,1
86858,1645,I,0,0
86859,1645,would,1,0
86860,1645,go,1,0
86861,1645,to,0,0
86862,1645,this,0,1
86863,1645,particular,0,0
86864,1645,QT,0,0
86865,1645,.,0,0
86866,1646,Men,0,0
86867,1646,s,0,0
86868,1646,and,0,0
86869,1646,Boys,0,0
86870,1646,Barbers,0,0
86871,1646,",",0,0
86872,1646,on,0,0
86873,1646,the,0,0
86874,1646,number,0,0
86875,1646,9,0,0
86876,1646,Bus,0,0
86877,1646,route,0,0
86878,1646,.,0,0
86879,1646,Men,0,0
86880,1646,s,0,0
86881,1646,and,0,0
86882,1646,Boys,0,0
86883,1646,Barbers,0,0
86884,1646,",",0,0
86885,1646,on,0,0
86886,1646,the,0,0
86887,1646,number,0,0
86888,1646,9,0,0
86889,1646,Bus,0,0
86890,1646,route,0,0
86891,1646,.,0,0
86892,1646,Men,0,0
86893,1646,s,0,0
86894,1646,and,0,0
86895,1646,Boys,0,0
86896,1646,Barbers,0,0
86897,1646,",",0,0
86898,1646,on,0,0
86899,1646,the,0,0
86900,1646,number,0,0
86901,1646,9,0,0
86902,1646,Bus,0,0
86903,1646,route,0,0
86904,1646,.,0,0
86905,1646,Men,0,0
86906,1646,s,0,0
86907,1646,and,0,0
86908,1646,Boys,0,0
86909,1646,Barbers,0,0
86910,1646,",",0,0
86911,1646,on,0,0
86912,1646,the,0,0
86913,1646,number,0,0
86914,1646,9,0,0
86915,1646,Bus,0,0
86916,1646,route,0,0
86917,1646,.,0,0
86918,1646,Men,0,0
86919,1646,s,0,0
86920,1646,and,0,0
86921,1646,Boys,0,0
86922,1646,Barbers,0,0
86923,1646,",",0,0
86924,1646,on,0,0
86925,1646,the,0,0
86926,1646,number,0,0
86927,1646,9,0,0
86928,1646,Bus,0,0
86929,1646,route,0,0
86930,1646,.,0,0
86931,1646,Men,0,0
86932,1646,s,0,0
86933,1646,and,0,0
86934,1646,Boys,0,0
86935,1646,Barbers,0,0
86936,1646,",",0,0
86937,1646,on,0,0
86938,1646,the,0,0
86939,1646,number,0,0
86940,1646,9,0,0
86941,1646,Bus,0,0
86942,1646,route,0,0
86943,1646,.,0,0
86944,1646,Men,0,0
86945,1646,s,0,0
86946,1646,and,0,0
86947,1646,Boys,0,0
86948,1646,Barbers,0,0
86949,1646,",",0,0
86950,1646,on,0,0
86951,1646,the,0,0
86952,1646,number,0,0
86953,1646,9,0,0
86954,1646,Bus,0,0
86955,1646,route,0,0
86956,1646,.,0,0
86957,1646,Men,0,0
86958,1646,s,0,0
86959,1646,and,0,0
86960,1646,Boys,0,0
86961,1646,Barbers,0,0
86962,1646,",",0,0
86963,1646,on,0,0
86964,1646,the,0,0
86965,1646,number,0,0
86966,1646,9,0,0
86967,1646,Bus,0,0
86968,1646,route,0,0
86969,1646,.,0,0
86970,1646,Men,0,0
86971,1646,s,0,0
86972,1646,and,0,0
86973,1646,Boys,0,0
86974,1646,Barbers,0,0
86975,1646,",",0,0
86976,1646,on,0,0
86977,1646,the,0,0
86978,1646,number,0,0
86979,1646,9,0,0
86980,1646,Bus,0,0
86981,1646,route,0,0
86982,1646,.,0,0
86983,1646,Men,0,0
86984,1646,s,0,0
86985,1646,and,0,0
86986,1646,Boys,0,0
86987,1646,Barbers,0,0
86988,1646,",",0,0
86989,1646,on,0,0
86990,1646,the,0,0
86991,1646,number,0,0
86992,1646,9,0,0
86993,1646,Bus,0,0
86994,1646,route,0,0
86995,1646,.,0,0
86996,1646,Men,0,0
86997,1646,s,0,0
86998,1646,and,0,0
86999,1646,Boys,0,0
87000,1646,Barbers,0,0
87001,1646,",",0,0
87002,1646,on,0,0
87003,1646,the,0,0
87004,1646,number,0,0
87005,1646,9,0,0
87006,1646,Bus,0,0
87007,1646,route,0,0
87008,1646,.,0,0
87009,1646,Men,0,0
87010,1646,s,0,0
87011,1646,and,0,0
87012,1646,Boys,0,0
87013,1646,Barbers,0,0
87014,1646,",",0,0
87015,1646,on,0,0
87016,1646,the,0,0
87017,1646,number,0,0
87018,1646,9,0,0
87019,1646,Bus,0,0
87020,1646,route,0,0
87021,1646,.,0,0
87022,1646,Men,0,0
87023,1646,s,0,0
87024,1646,and,0,0
87025,1646,Boys,0,0
87026,1646,Barbers,0,0
87027,1646,",",0,0
87028,1646,on,0,0
87029,1646,the,0,0
87030,1646,number,0,0
87031,1646,9,0,0
87032,1646,Bus,0,0
87033,1646,route,0,0
87034,1646,.,0,0
87035,1647,Ladies,0,0
87036,1647,room,0,0
87037,1647,",",0,0
87038,1647,Open,0,0
87039,1647,Sundays,0,0
87040,1647,Ladies,0,0
87041,1647,room,0,0
87042,1647,",",0,0
87043,1647,Open,0,0
87044,1647,Sundays,0,0
87045,1647,Ladies,0,0
87046,1647,room,0,0
87047,1647,",",0,0
87048,1647,Open,0,0
87049,1647,Sundays,0,0
87050,1647,Ladies,0,0
87051,1647,room,0,0
87052,1647,",",0,0
87053,1647,Open,0,0
87054,1647,Sundays,0,0
87055,1647,Ladies,0,0
87056,1647,room,0,0
87057,1647,",",0,0
87058,1647,Open,0,0
87059,1647,Sundays,0,0
87060,1648,This,0,0
87061,1648,is,1,0
87062,1648,a,0,1
87063,1648,great,0,1
87064,1648,place,0,1
87065,1648,to,0,0
87066,1648,get,1,0
87067,1648,a,0,1
87068,1648,permit,0,1
87069,1648,This,0,0
87070,1648,is,1,0
87071,1648,a,0,1
87072,1648,great,0,1
87073,1648,place,0,1
87074,1648,to,0,0
87075,1648,get,1,0
87076,1648,a,0,1
87077,1648,permit,0,1
87078,1649,I,0,0
87079,1649,had,1,0
87080,1649,to,0,0
87081,1649,get,1,0
87082,1649,a,1,0
87083,1649,permit,0,1
87084,1649,here,0,0
87085,1649,",",0,0
87086,1649,it,0,1
87087,1649,was,1,0
87088,1649,cool,0,0
87089,1649,I,0,0
87090,1649,had,1,0
87091,1649,to,0,0
87092,1649,get,1,0
87093,1649,a,1,0
87094,1649,permit,0,1
87095,1649,here,0,0
87096,1649,",",0,0
87097,1649,it,0,1
87098,1649,was,1,0
87099,1649,cool,0,0
87100,1649,I,0,0
87101,1649,had,1,0
87102,1649,to,0,0
87103,1649,get,1,0
87104,1649,a,1,0
87105,1649,permit,0,1
87106,1649,here,0,0
87107,1649,",",0,0
87108,1649,it,0,1
87109,1649,was,1,0
87110,1649,cool,0,0
87111,1649,I,0,0
87112,1649,had,1,0
87113,1649,to,0,0
87114,1649,get,1,0
87115,1649,a,1,0
87116,1649,permit,0,1
87117,1649,here,0,0
87118,1649,",",0,0
87119,1649,it,0,1
87120,1649,was,1,0
87121,1649,cool,0,0
87122,1650,best,0,0
87123,1651,Best,0,0
87124,1651,pedi,0,0
87125,1651,mani,0,0
87126,1651,I,0,0
87127,1651,ve,1,0
87128,1651,ever,0,0
87129,1651,had,1,0
87130,1651,.,0,0
87131,1651,Best,0,0
87132,1651,pedi,0,0
87133,1651,mani,0,0
87134,1651,I,0,0
87135,1651,ve,1,0
87136,1651,ever,0,0
87137,1651,had,1,0
87138,1651,.,0,0
87139,1652,Darla,0,0
87140,1652,is,1,0
87141,1652,amazing,0,0
87142,1652,",",0,0
87143,1652,I,0,0
87144,1652,would,1,0
87145,1652,recoment,1,0
87146,1652,her,0,1
87147,1652,to,0,0
87148,1652,anyone,0,0
87149,1652,.,0,0
87150,1652,Darla,0,0
87151,1652,is,1,0
87152,1652,amazing,0,0
87153,1652,",",0,0
87154,1652,I,0,0
87155,1652,would,1,0
87156,1652,recoment,1,0
87157,1652,her,0,1
87158,1652,to,0,0
87159,1652,anyone,0,0
87160,1652,.,0,0
87161,1652,Darla,0,0
87162,1652,is,1,0
87163,1652,amazing,0,0
87164,1652,",",0,0
87165,1652,I,0,0
87166,1652,would,1,0
87167,1652,recoment,1,0
87168,1652,her,0,1
87169,1652,to,0,0
87170,1652,anyone,0,0
87171,1652,.,0,0
87172,1653,You,0,0
87173,1653,guys,0,1
87174,1653,do,1,0
87175,1653,everything,0,1
87176,1653,wonderful,0,1
87177,1653,!,0,0
87178,1654,We,0,0
87179,1654,honestly,0,0
87180,1654,can,1,0
87181,1654,not,0,0
87182,1654,think,1,0
87183,1654,of,0,0
87184,1654,even,0,0
87185,1654,1,0,0
87186,1654,thing,0,0
87187,1654,we,0,1
87188,1654,did,1,0
87189,1654,n't,0,0
87190,1654,like,1,0
87191,1654,!,0,0
87192,1654,We,0,0
87193,1654,honestly,0,0
87194,1654,can,1,0
87195,1654,not,0,0
87196,1654,think,1,0
87197,1654,of,0,0
87198,1654,even,0,0
87199,1654,1,0,0
87200,1654,thing,0,0
87201,1654,we,0,1
87202,1654,did,1,0
87203,1654,n't,0,0
87204,1654,like,1,0
87205,1654,!,0,0
87206,1654,We,0,0
87207,1654,honestly,0,0
87208,1654,can,1,0
87209,1654,not,0,0
87210,1654,think,1,0
87211,1654,of,0,0
87212,1654,even,0,0
87213,1654,1,0,0
87214,1654,thing,0,0
87215,1654,we,0,1
87216,1654,did,1,0
87217,1654,n't,0,0
87218,1654,like,1,0
87219,1654,!,0,0
87220,1655,kudos,0,0
87221,1655,to,0,0
87222,1655,Allentown,0,0
87223,1655,Post,0,0
87224,1655,Office,0,0
87225,1655,staff,0,0
87226,1656,The,0,0
87227,1656,staff,0,1
87228,1656,in,0,1
87229,1656,Allentown,0,0
87230,1656,are,1,0
87231,1656,friendly,0,0
87232,1656,",",0,0
87233,1656,helpful,0,0
87234,1656,and,0,0
87235,1656,a,1,0
87236,1656,delight,0,0
87237,1656,to,0,0
87238,1656,know,1,0
87239,1656,..,0,0
87240,1656,The,0,0
87241,1656,staff,0,1
87242,1656,in,0,1
87243,1656,Allentown,0,0
87244,1656,are,1,0
87245,1656,friendly,0,0
87246,1656,",",0,0
87247,1656,helpful,0,0
87248,1656,and,0,0
87249,1656,a,1,0
87250,1656,delight,0,0
87251,1656,to,0,0
87252,1656,know,1,0
87253,1656,..,0,0
87254,1657,amazing,0,0
87255,1657,",",0,0
87256,1657,fun,0,0
87257,1657,",",0,0
87258,1657,great,0,0
87259,1657,beers,0,0
87260,1657,.,0,0
87261,1658,service,0,1
87262,1658,could,1,0
87263,1658,be,1,0
87264,1658,a,0,1
87265,1658,little,0,0
87266,1658,better,0,0
87267,1658,but,0,0
87268,1658,it,0,1
87269,1658,s,1,0
87270,1658,an,0,1
87271,1658,all,0,1
87272,1658,round,0,1
87273,1658,good,0,1
87274,1658,place,0,1
87275,1658,service,0,1
87276,1658,could,1,0
87277,1658,be,1,0
87278,1658,a,0,1
87279,1658,little,0,0
87280,1658,better,0,0
87281,1658,but,0,0
87282,1658,it,0,1
87283,1658,s,1,0
87284,1658,an,0,1
87285,1658,all,0,1
87286,1658,round,0,1
87287,1658,good,0,1
87288,1658,place,0,1
87289,1658,service,0,1
87290,1658,could,1,0
87291,1658,be,1,0
87292,1658,a,0,1
87293,1658,little,0,0
87294,1658,better,0,0
87295,1658,but,0,0
87296,1658,it,0,1
87297,1658,s,1,0
87298,1658,an,0,1
87299,1658,all,0,1
87300,1658,round,0,1
87301,1658,good,0,1
87302,1658,place,0,1
87303,1658,service,0,1
87304,1658,could,1,0
87305,1658,be,1,0
87306,1658,a,0,1
87307,1658,little,0,0
87308,1658,better,0,0
87309,1658,but,0,0
87310,1658,it,0,1
87311,1658,s,1,0
87312,1658,an,0,1
87313,1658,all,0,1
87314,1658,round,0,1
87315,1658,good,0,1
87316,1658,place,0,1
87317,1659,Amazing,0,0
87318,1659,service,0,0
87319,1659,!,0,0
87320,1660,I,0,0
87321,1660,just,0,0
87322,1660,had,1,0
87323,1660,the,0,1
87324,1660,best,0,1
87325,1660,experience,0,1
87326,1660,at,0,1
87327,1660,this,0,0
87328,1660,Kal,0,0
87329,1660,Tire,0,0
87330,1660,location,0,0
87331,1660,.,0,0
87332,1660,I,0,0
87333,1660,just,0,0
87334,1660,had,1,0
87335,1660,the,0,1
87336,1660,best,0,1
87337,1660,experience,0,1
87338,1660,at,0,1
87339,1660,this,0,0
87340,1660,Kal,0,0
87341,1660,Tire,0,0
87342,1660,location,0,0
87343,1660,.,0,0
87344,1661,Courteous,0,0
87345,1661,",",0,0
87346,1661,fast,0,0
87347,1661,and,0,0
87348,1661,friendly,0,0
87349,1661,.,0,0
87350,1662,Quality,0,0
87351,1662,has,1,0
87352,1662,fallen,1,0
87353,1662,over,0,0
87354,1662,the,0,0
87355,1662,years,0,0
87356,1662,",",0,0
87357,1662,but,0,0
87358,1662,still,0,0
87359,1662,the,0,0
87360,1662,best,0,0
87361,1662,go,1,0
87362,1662,-,0,0
87363,1662,to,0,0
87364,1662,burger,0,0
87365,1662,place,0,0
87366,1662,on,0,0
87367,1662,the,0,0
87368,1662,East,0,0
87369,1662,Bay,0,0
87370,1662,.,0,0
87371,1662,Quality,0,0
87372,1662,has,1,0
87373,1662,fallen,1,0
87374,1662,over,0,0
87375,1662,the,0,0
87376,1662,years,0,0
87377,1662,",",0,0
87378,1662,but,0,0
87379,1662,still,0,0
87380,1662,the,0,0
87381,1662,best,0,0
87382,1662,go,1,0
87383,1662,-,0,0
87384,1662,to,0,0
87385,1662,burger,0,0
87386,1662,place,0,0
